1.00609,0,536
1.01265,536,840
1.21917,840,1034
1.42568,1034,1191
1.43267,1191,1328
1.43966,1328,1450
1.44664,1450,1562
1.45363,1562,1666
1.46062,1666,1763
1.46713,1763,1855
1.47365,1855,1942
1.48016,1942,2026
1.48668,2026,2106
1.49319,2106,2183
1.49971,2183,2257
1.50065,2257,2329
1.5067,2329,2399
1.50764,2399,2467
1.51368,2467,2533
1.51463,2533,2597
1.52067,2597,2659
1.52161,2659,2720
1.52766,2720,2779
1.5286,2779,2837
1.53417,2837,2894
1.53512,2894,2950
1.54069,2950,3005
1.54163,3005,3059
1.5472,3059,3112
1.54815,3112,3164
1.55372,3164,3215
1.55466,3215,3265
1.56023,3265,3314
1.56118,3314,3363
1.56212,3363,3411
1.56722,3411,3458
1.56816,3458,3505
1.56911,3505,3551
1.57421,3551,3596
1.57515,3596,3641
1.5761,3641,3685
1.5812,3685,3729
1.58214,3729,3772
1.58308,3772,3815
1.58818,3815,3857
1.58913,3857,3899
1.59007,3899,3940
1.5947,3940,3981
1.59564,3981,4021
1.59659,4021,4061
1.60121,4061,4101
1.60216,4101,4140
1.6031,4140,4179
1.60773,4179,4218
1.60867,4218,4256
1.60962,4256,4294
1.61424,4294,4332
1.61519,4332,4369
1.61613,4369,4406
1.61708,4406,4443
1.62123,4443,4479
1.62217,4479,4515
1.62312,4515,4551
1.62406,4551,4586
1.62822,4586,4621
1.62916,4621,4656
1.63011,4656,4691
1.63105,4691,4725
1.6352,4725,4759
1.63615,4759,4793
1.63709,4793,4827
1.63804,4827,4860
1.64219,4860,4893
1.64314,4893,4926
1.64408,4926,4959
1.64502,4959,4991
1.64871,4991,5023
1.64965,5023,5055
1.6506,5055,5087
1.65154,5087,5119
1.65522,5119,5150
1.65617,5150,5181
1.65711,5181,5212
1.65805,5212,5243
1.66174,5243,5274
1.66268,5274,5304
1.66363,5304,5334
1.66457,5334,5364
1.66825,5364,5394
1.6692,5394,5424
1.67014,5424,5454
1.67108,5454,5483
1.67203,5483,5512
1.67524,5512,5541
1.67618,5541,5570
1.67713,5570,5599
1.67807,5599,5628
1.67902,5628,5656
1.68223,5656,5684
1.68317,5684,5712
1.68412,5712,5740
1.68506,5740,5768
1.686,5768,5796
1.68921,5796,5824
1.69016,5824,5852
1.6911,5852,5879
1.69205,5879,5906
1.69299,5906,5933
1.6962,5933,5960
1.69715,5960,5987
1.69809,5987,6014
1.69903,6014,6041
1.69998,6041,6068
1.70272,6068,6094
1.70366,6094,6120
1.7046,6120,6146
1.70555,6146,6172
1.70649,6172,6198
1.70923,6198,6224
1.71018,6224,6250
1.71112,6250,6276
1.71206,6276,6302
1.71301,6302,6327
1.71575,6327,6352
1.71669,6352,6377
1.71764,6377,6402
1.71858,6402,6427
1.71952,6427,6452
1.72652,6452,6477
1.72746,6477,6502
1.7284,6502,6527
1.74252,6527,6552
1.74346,6552,6576
1.7444,6576,6600
1.75852,6600,6624
1.75946,6624,6648
1.7604,6648,6672
1.77452,6672,6696
1.77546,6696,6720
1.7764,6720,6744
1.79052,6744,6768
1.79146,6768,6792
1.7924,6792,6816
1.80652,6816,6839
1.80746,6839,6862
1.8084,6862,6885
1.82252,6885,6908
1.82346,6908,6931
1.8244,6931,6954
1.83852,6954,6977
1.83946,6977,7000
1.8404,7000,7023
1.85452,7023,7046
1.85546,7046,7069
1.8564,7069,7092
1.87052,7092,7115
1.87146,7115,7137
1.8724,7137,7159
1.88652,7159,7181
1.88746,7181,7203
1.8884,7203,7225
1.90252,7225,7247
1.90346,7247,7269
1.9044,7269,7291
1.91852,7291,7313
1.91946,7313,7335
1.9204,7335,7357
1.93452,7357,7379
1.93546,7379,7401
1.9364,7401,7423
1.95052,7423,7444
1.95146,7444,7465
1.9524,7465,7486
1.96652,7486,7507
1.96746,7507,7528
1.9684,7528,7549
1.98252,7549,7570
1.98346,7570,7591
1.9844,7591,7612
1.99852,7612,7633
1.99946,7633,7654
2.0004,7654,7675
2.01452,7675,7696
2.01546,7696,7717
2.0164,7717,7738
2.03052,7738,7759
2.03146,7759,7780
2.0324,7780,7800
2.04652,7800,7820
2.04746,7820,7840
2.0484,7840,7860
2.06252,7860,7880
2.06346,7880,7900
2.0644,7900,7920
2.07852,7920,7940
2.07946,7940,7960
2.0804,7960,7980
2.09452,7980,8000
2.09546,8000,8020
2.0964,8020,8040
2.11052,8040,8060
2.11146,8060,8080
2.1124,8080,8100
2.12652,8100,8120
2.12746,8120,8140
2.1284,8140,8160
2.14252,8160,8179
2.14346,8179,8198
2.1444,8198,8217
2.15852,8217,8236
2.15946,8236,8255
2.1604,8255,8274
2.17452,8274,8293
2.17546,8293,8312
2.1764,8312,8331
2.19052,8331,8350
2.19146,8350,8369
2.1924,8369,8388
2.20652,8388,8407
2.20746,8407,8426
2.2084,8426,8445
2.22252,8445,8464
2.22346,8464,8483
2.2244,8483,8502
2.23852,8502,8521
2.23946,8521,8540
2.2404,8540,8559
2.25499,8559,8578
2.25594,8578,1072
2.27099,1072,1345
2.27797,1345,1618
2.28479,1618,1891
2.2913,1891,2164
2.29782,2164,2437
2.29859,2437,2710
2.30481,2710,2983
2.30575,2983,3256
2.31115,3256,3529
2.31899,3529,3802
2.31993,3802,4075
2.3207,4075,4348
2.33499,4348,4621
2.33593,4621,4894
2.3367,4894,5167
2.35099,5167,5440
2.35271,5440,1072
2.36699,1072,1345
2.37397,1345,1618
2.38079,1618,1891
2.3873,1891,2164
2.39382,2164,2437
2.39459,2437,2710
2.40081,2710,2983
2.40175,2983,3256
2.40715,3256,3529
2.41499,3529,3802
2.41593,3802,4075
2.4167,4075,4348
2.43099,4348,4621
2.43193,4621,4894
2.4327,4894,5167
2.44699,5167,5440
2.44793,5440,5713
2.4487,5713,5986
2.46299,5986,6259
2.46393,6259,6532
2.4647,6532,6805
2.47899,6805,7078
2.47993,7078,7351
2.4807,7351,7624
2.49499,7624,7897
2.49593,7897,8170
2.4967,8170,8443
2.51099,8443,8716
2.51193,8716,8989
2.5127,8989,9262
2.52699,9262,9535
2.52793,9535,9808
2.5287,9808,10081
2.54299,10081,10354
2.54393,10354,10627
2.5447,10627,10900
2.55899,10900,11173
2.55993,11173,11446
2.5607,11446,11719
2.57499,11719,11992
2.57593,11992,12265
2.5767,12265,12538
2.59099,12538,12811
2.59193,12811,13084
2.5927,13084,13357
2.60699,13357,13630
2.60793,13630,13903
2.6087,13903,14176
2.62299,14176,14449
2.62393,14449,14722
2.6247,14722,14995
2.63899,14995,15268
2.63993,15268,15541
2.6407,15541,15814
2.65499,15814,16087
2.65593,16087,16360
2.6567,16360,16633
2.67099,16633,16906
2.67193,16906,17179
